date,value,precip,windmax,windmaxdir,rhhi,temphi,templo,avgtemp
2025-10-20,40736226.0,13.98,10.84891,198.6698,57.769823,11.6546,5.79467,8.72
2025-10-21,40303967.0,2.89,8.6619,201.2415,60.284884,13.62532,5.49179,9.56
2025-10-22,40099985.0,5.46,7.44498,219.7194,62.921366,14.71754,5.07337,9.9
2025-10-23,40466642.0,1.2247,5.8129,26.9755,87.6497,14.736,8.4399,11.59
2025-10-24,40315458.0,20.59,5.83555,234.4086,69.351397,15.64981,8.37177,12.01
2025-10-25,41305819.0,71.37,5.22846,100.0051,79.809412,14.86923,8.77711,11.82
2025-10-26,40159579.0,47.7,8.66244,154.4564,76.852185,14.63304,7.09634,10.86
2025-10-27,39199586.0,4.91,6.2663,228.744,66.939775,15.64842,5.04421,10.35
2025-10-28,40311212.0,26.37,8.05506,166.7841,70.878624,18.01375,7.86011,12.94
2025-10-29,39659346.0,28.56,11.69148,209.4544,68.930297,19.52612,11.27324,15.4
2025-10-30,40987153.0,101.32,5.92712,207.9258,81.470467,18.63094,12.55194,15.59
2025-10-31,40081390.0,83.81,6.89571,144.7715,84.165546,16.90818,10.31253,13.61
2025-11-01,38748560.0,30.5,7.95924,100.0451,73.470467,19.26421,8.70068,13.98
2025-11-02,38120027.0,0.0,10.69889,209.8562,57.246806,14.05272,6.00996,10.03
2025-11-03,39706997.0,0.0,7.68843,282.7092,65.591055,14.78685,4.19879,9.49
2025-11-04,40688084.0,0.0,7.30949,221.5299,72.062802,18.68729,8.01517,13.35
2025-11-05,40413370.0,0.0,6.20825,247.9161,77.736256,18.99793,8.26834,13.63
2025-11-06,40997192.0,9.45,6.69687,271.0679,83.915696,17.18109,9.5634,13.37
2025-11-07,41616210.0,89.01,7.86012,248.3302,86.278658,16.25172,11.82845,14.04
2025-11-08,41426571.0,40.94,6.79232,188.9359,86.243205,14.91429,9.59872,12.26
2025-11-09,39415852.0,0.0,7.38305,146.4002,73.356908,15.77581,6.7577,11.27
2025-11-10,39965527.0,23.79,6.02804,133.8814,57.298312,15.64788,5.08207,10.36
2025-11-11,40463821.0,17.17,4.76932,157.0119,64.284642,17.79131,8.27535,13.03
2025-11-12,40290193.0,0.0,6.15374,47.1974,70.009861,18.36774,6.9801,12.67
2025-11-13,40253002.0,0.0,6.24705,186.4864,65.739984,16.93936,6.57569,11.76
2025-11-14,40430200.0,0.0,6.17467,21.6202,68.558345,18.12248,5.25536,11.69
2025-11-15,39833321.0,41.36,7.98193,71.5916,77.292953,18.94823,9.41099,14.18
2025-11-16,38177921.0,42.53,15.14452,182.4606,61.324082,14.99214,6.33625,10.66
2025-11-17,40368140.0,44.39,14.89665,163.4883,39.955739,5.7902,-0.53048,2.63
2025-11-18,40069780.0,10.23,10.80617,111.0307,44.58062,6.74227,-1.1411,2.8
2025-11-19,39540293.0,0.0,7.93343,64.9655,49.939727,12.36193,0.28729,6.32
2025-11-20,39891636.0,0.0,6.69817,150.1569,58.406607,12.76797,2.00075,7.38
2025-11-21,39264635.0,0.0,5.89331,91.4489,56.639971,14.58673,1.66315,8.12
2025-11-22,38710045.0,0.0,7.67495,42.1684,56.986351,16.16173,3.02574,9.59
2025-11-23,38380088.0,2.89,7.08566,48.4097,55.785762,15.84891,6.93296,11.39
2025-11-24,38826457.0,0.8641,9.3516,320.0571,60.4003,15.0326,1.0664,8.05
